type,collection_name,version,aliases,full_name,created_at
episode_data,episode-distance_concrete_gemma3_4b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_gemma3_4b_10runs-02:latest,2026-05-05T18:47:09+00:00
episode_data,episode-distance_concrete_gemma3_4b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_gemma3_4b_10runs-03:latest,2026-05-05T18:47:21+00:00
episode_data,episode-distance_concrete_gemma3_4b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_gemma3_4b_10runs-04:latest,2026-05-05T18:48:08+00:00
episode_data,episode-distance_concrete_gemma3_4b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_gemma3_4b_10runs-05:latest,2026-05-05T18:48:12+00:00
episode_data,episode-distance_concrete_gemma3_4b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_gemma3_4b_10runs-06:latest,2026-05-05T18:48:33+00:00
episode_data,episode-distance_concrete_gemma3_4b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_gemma3_4b_10runs-07:latest,2026-05-05T18:48:46+00:00
episode_data,episode-distance_concrete_gemma3_4b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_gemma3_4b_10runs-08:latest,2026-05-05T18:48:59+00:00
episode_data,episode-distance_concrete_gemma3_4b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_gemma3_4b_10runs-09:latest,2026-05-05T18:49:12+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-00:latest,2026-05-05T18:36:55+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-01:latest,2026-05-05T18:37:20+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-02:latest,2026-05-05T18:37:40+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-03:latest,2026-05-05T18:38:12+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-04:latest,2026-05-05T18:38:44+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-05:latest,2026-05-05T18:39:05+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-06:latest,2026-05-05T18:39:35+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-07:latest,2026-05-05T18:40:42+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-08:latest,2026-05-05T18:41:05+00:00
episode_data,episode-distance_concrete_llama31_8b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_llama31_8b_10runs-09:latest,2026-05-05T18:41:25+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-00:latest,2026-05-05T18:42:50+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-01:latest,2026-05-05T18:43:01+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-02:latest,2026-05-05T18:43:18+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-03:latest,2026-05-05T18:43:31+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-04:latest,2026-05-05T18:43:43+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-05:latest,2026-05-05T18:44:00+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-06:latest,2026-05-05T18:44:11+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-07:latest,2026-05-05T18:44:40+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-08:latest,2026-05-05T18:45:03+00:00
episode_data,episode-distance_concrete_mistral_7b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_mistral_7b_10runs-09:latest,2026-05-05T18:45:11+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-00:latest,2026-05-05T18:15:13+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-01:latest,2026-05-05T18:15:18+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-02:latest,2026-05-05T18:15:26+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-03:latest,2026-05-05T18:15:45+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-04:latest,2026-05-05T18:15:57+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-05:latest,2026-05-05T18:16:14+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-06:latest,2026-05-05T18:16:27+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-07:latest,2026-05-05T18:16:38+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-08:latest,2026-05-05T18:16:47+00:00
episode_data,episode-distance_concrete_qwen25_3b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_3b_10runs-09:latest,2026-05-05T18:17:00+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-00:latest,2026-05-05T18:19:17+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-01:latest,2026-05-05T18:19:28+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-02:latest,2026-05-05T18:19:35+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-03:latest,2026-05-05T18:19:44+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-04:latest,2026-05-05T18:19:54+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-05:latest,2026-05-05T18:19:58+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-06:latest,2026-05-05T18:20:02+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-07:latest,2026-05-05T18:20:07+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-08:latest,2026-05-05T18:20:11+00:00
episode_data,episode-distance_concrete_qwen25_7b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen25_7b_10runs-09:latest,2026-05-05T18:20:19+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-00:latest,2026-05-05T18:22:07+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-01:latest,2026-05-05T18:22:30+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-02:latest,2026-05-05T18:23:06+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-03:latest,2026-05-05T18:23:37+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-04:latest,2026-05-05T18:24:00+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-05:latest,2026-05-05T18:24:42+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-06:latest,2026-05-05T18:25:02+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-07:latest,2026-05-05T18:25:36+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-08:latest,2026-05-05T18:26:21+00:00
episode_data,episode-distance_concrete_qwen35_4b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_4b_10runs-09:latest,2026-05-05T18:27:05+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-00:latest,2026-05-05T18:29:21+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-01:latest,2026-05-05T18:30:03+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-02:latest,2026-05-05T18:30:52+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-03:latest,2026-05-05T18:31:43+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-04:latest,2026-05-05T18:32:27+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-05:latest,2026-05-05T18:32:59+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-06:latest,2026-05-05T18:33:41+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-07:latest,2026-05-05T18:34:04+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-08:latest,2026-05-05T18:34:34+00:00
episode_data,episode-distance_concrete_qwen35_9b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-distance_concrete_qwen35_9b_10runs-09:latest,2026-05-05T18:35:08+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-00:latest,2026-05-05T13:54:53+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-01:latest,2026-05-05T13:55:02+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-02:latest,2026-05-05T13:55:15+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-03:latest,2026-05-05T13:55:25+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-04:latest,2026-05-05T13:55:38+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-05:latest,2026-05-05T13:55:45+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-06:latest,2026-05-05T13:55:54+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-07:latest,2026-05-05T13:56:06+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-08:latest,2026-05-05T13:56:18+00:00
episode_data,episode-kinematics_abbrev_gemma3_4b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_gemma3_4b_10runs-09:latest,2026-05-05T13:56:32+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-00:latest,2026-05-05T13:44:13+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-01:latest,2026-05-05T13:44:46+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-02:latest,2026-05-05T13:45:24+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-03:latest,2026-05-05T13:45:39+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-04:latest,2026-05-05T13:45:59+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-05:latest,2026-05-05T13:46:34+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-06:latest,2026-05-05T13:47:04+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-07:latest,2026-05-05T13:47:32+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-08:latest,2026-05-05T13:48:05+00:00
episode_data,episode-kinematics_abbrev_llama31_8b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_llama31_8b_10runs-09:latest,2026-05-05T13:48:19+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-00:latest,2026-05-05T13:49:45+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-01:latest,2026-05-05T13:49:59+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-02:latest,2026-05-05T13:50:06+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-03:latest,2026-05-05T13:50:21+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-04:latest,2026-05-05T13:50:31+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-05:latest,2026-05-05T13:50:57+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-06:latest,2026-05-05T13:51:14+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-07:latest,2026-05-05T13:52:27+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-08:latest,2026-05-05T13:52:44+00:00
episode_data,episode-kinematics_abbrev_mistral_7b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_mistral_7b_10runs-09:latest,2026-05-05T13:53:38+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-00:latest,2026-05-05T13:22:26+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-01:latest,2026-05-05T13:22:38+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-02:latest,2026-05-05T13:22:49+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-03:latest,2026-05-05T13:22:53+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-04:latest,2026-05-05T13:23:07+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-05:latest,2026-05-05T13:23:21+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-06:latest,2026-05-05T13:23:33+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-07:latest,2026-05-05T13:23:42+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-08:latest,2026-05-05T13:23:45+00:00
episode_data,episode-kinematics_abbrev_qwen25_3b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_3b_10runs-09:latest,2026-05-05T13:24:01+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-00:latest,2026-05-05T13:25:33+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-01:latest,2026-05-05T13:25:41+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-02:latest,2026-05-05T13:25:44+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-03:latest,2026-05-05T13:25:51+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-04:latest,2026-05-05T13:25:57+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-05:latest,2026-05-05T13:26:02+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-06:latest,2026-05-05T13:26:12+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-07:latest,2026-05-05T13:26:21+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-08:latest,2026-05-05T13:26:34+00:00
episode_data,episode-kinematics_abbrev_qwen25_7b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen25_7b_10runs-09:latest,2026-05-05T13:26:43+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-00:latest,2026-05-05T13:28:16+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-01:latest,2026-05-05T13:28:47+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-02:latest,2026-05-05T13:29:57+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-03:latest,2026-05-05T13:30:33+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-04:latest,2026-05-05T13:30:56+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-05:latest,2026-05-05T13:31:35+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-06:latest,2026-05-05T13:32:04+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-07:latest,2026-05-05T13:32:29+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-08:latest,2026-05-05T13:33:00+00:00
episode_data,episode-kinematics_abbrev_qwen35_4b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_4b_10runs-09:latest,2026-05-05T13:33:42+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-00:latest,2026-05-05T13:35:50+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-01:latest,2026-05-05T13:36:33+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-02,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-02:latest,2026-05-05T13:37:14+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-03,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-03:latest,2026-05-05T13:37:59+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-04,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-04:latest,2026-05-05T13:38:40+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-05,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-05:latest,2026-05-05T13:39:05+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-06,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-06:latest,2026-05-05T13:39:49+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-07,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-07:latest,2026-05-05T13:40:27+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-08,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-08:latest,2026-05-05T13:41:35+00:00
episode_data,episode-kinematics_abbrev_qwen35_9b_10runs-09,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abbrev_qwen35_9b_10runs-09:latest,2026-05-05T13:42:21+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-00,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-00:latest,2026-05-05T14:47:36+00:00
episode_data,episode-kinematics_abstract_gemma3_4b_10runs-01,latest,latest,leyao-li-epfl/scientific-exploration/episode-kinematics_abstract_gemma3_4b_10runs-01:latest,2026-05-05T14:47:59+00:00
