input_root,run_dir,relative_run_dir,n_target_files,has_interaction_log,has_steps,has_trajectory,has_summary,has_output_log,matched_files
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-08_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-08_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-01_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-01_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-06_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-06_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-09_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-09_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-03_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-03_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-07_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-07_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-04_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-04_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-03_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-03_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-09_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-09_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-02_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-02_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-07_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-07_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-06_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_7b-06_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-01_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-01_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-04_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-04_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_3b-07_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_3b-07_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-00_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_beers_wavelength_model_qwen25_vl_3b-00_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-00_latest,scientific-exploration-increase-student-simulation-chart-student\artifacts\episode-chart_student_concentration_model_qwen25_vl_7b-00_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\run_files\chart_student_concentration_model_qwen25_vl_7b__e8xq3hpa,scientific-exploration-increase-student-simulation-chart-student\run_files\chart_student_concentration_model_qwen25_vl_7b__e8xq3hpa,1,False,False,False,False,True,['output.log']
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\run_files\chart_student_beers_wavelength_model_qwen25_vl_3b__tmz1i8ny,scientific-exploration-increase-student-simulation-chart-student\run_files\chart_student_beers_wavelength_model_qwen25_vl_3b__tmz1i8ny,1,False,False,False,False,True,['output.log']
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\run_files\chart_student_concentration_model_qwen25_vl_3b__nmnpzteg,scientific-exploration-increase-student-simulation-chart-student\run_files\chart_student_concentration_model_qwen25_vl_3b__nmnpzteg,1,False,False,False,False,True,['output.log']
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-chart-student\run_files\chart_student_beers_wavelength_model_qwen25_vl_7b__dexth23e,scientific-exploration-increase-student-simulation-chart-student\run_files\chart_student_beers_wavelength_model_qwen25_vl_7b__dexth23e,1,False,False,False,False,True,['output.log']
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-00_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-00_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-02_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-02_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-02_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-02_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-08_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-08_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-06_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-06_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-04_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-04_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-03_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-03_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-04_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-04_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-06_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-06_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-00_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-00_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-03_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-03_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-05_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-05_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-09_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-09_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-03_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-03_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-05_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-05_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-06_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-06_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-00_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-00_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-02_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-02_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-08_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-08_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-01_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-01_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-09_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-09_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-05_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-05_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-03_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-03_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-06_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-06_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-07_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-07_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-01_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-01_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-08_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-08_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-09_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-09_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-01_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-01_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-07_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-07_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-04_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-04_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-00_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-00_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-02_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_7b-02_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-08_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-08_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-04_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_beers_wavelength_model_qwen25_vl_3b-04_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-07_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-07_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-09_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-09_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-05_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_7b-05_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
wandb_downloads_student_simulation_5projects,\\wsl.localhost\Ubuntu\home\lly\projects\project\wandb_downloads_student_simulation_5projects\scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-01_latest,scientific-exploration-increase-student-simulation-simulation-normal\artifacts\episode-simulation_normal_concentration_model_qwen25_vl_3b-01_latest,4,True,True,True,True,False,"['interaction_log.json', 'steps.json', 'summary.json', 'trajectory.json']"
